Sample Number,Locality,Coordinates,Collecting Event Notes,Locality2,County,State,Country,Latitude,Longitude,Date,Tree Number,TreeSpecies,TreeSpecies2,TreeSpecies3,Tree Block,Experiment,Approx. Location,Date Collected,Day,Month,Year,Month2,Month3,Feb,May,Jun,Jul,Aug,Sep,Oct,Nov,Sample Replicate,Grid Cell,Direction,GridCells,Dry Litter Mass (g),Notes,Date Sorted,Sorter,Acari,Parasitiformes,Amblypygy,Amphipoda,Araneae,Blattodea,Chilopoda,Coleoptera,Collembola,Dermaptera,Diplopoda,Diptera,Formicidae,Gastropoda,Hemiptera,Hirudinea,Hymenoptera,Isopoda,Isoptera,Lepidoptera,Mantodea,Onychophora,Opiliones,Orthoptera,Phasmida,Pseudoscorpiones,Ricinulei,Thysanoptera,Worms,Larvae,WormsLarvaeLeeches,Egg,Unknown,Notes
FOLT-240,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43663, -84.01184",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 8); see Brian Folt dissertation for details. FOLT-240.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 35 m north of Camino Experimental Norte (CEN), 265 m.",,Heredia Province,Costa Rica,10.43663,-84.01184,26-Aug-14,12,Dipteryx panamensis,Dipteryx,Dipteryx,8,Control,35 m north of CEN 265,26-Aug-14,26,August,2014,8,6,0,0,0,0,1,0,0,0,4,19,2,16,11.5,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-241,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-241.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,18,4,18,10.4,Litter sample,NA,BF,56,0,0,1,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,
FOLT-241,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-241.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,18,4,17,10.4,Litter sample,NA,BF,56,0,0,1,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,
FOLT-241,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-241.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,18,4,21,10.4,Litter sample,NA,BF,56,0,0,1,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,
FOLT-242,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-242.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,2,9,4,9,4.5,Litter sample,NA,SK,63,0,0,0,1,0,0,1,11,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
FOLT-242,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-242.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,2,9,4,14,4.5,Litter sample,NA,SK,63,0,0,0,1,0,0,1,11,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
FOLT-243,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-243.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,6,4,6,43.8,Litter sample,NA,BF,200,0,0,0,3,0,0,1,38,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,
FOLT-243,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-243.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,6,4,5,43.8,Litter sample,NA,BF,200,0,0,0,3,0,0,1,38,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,
FOLT-243,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-243.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,6,4,10,43.8,Litter sample,NA,BF,200,0,0,0,3,0,0,1,38,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,
FOLT-244,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-244.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,4,8,3,8,17.6,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-244,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-244.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,4,8,3,7,17.6,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-244,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.42704, -84.00220",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 5); see Brian Folt dissertation for details. FOLT-244.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 12 m east of Sendero Oriental (SOR), 500 m.",,Heredia Province,Costa Rica,10.42704,-84.0022,1-Aug-14,13,Castilla elastica,Castilla (supplemented),Castilla,5,Experimental,12 m east of SOR 500,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,4,8,3,3,17.6,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-245,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-245.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,9,2,9,35.3,Litter sample,NA,BF,450,0,0,0,21,1,2,40,165,0,6,10,49,3,0,0,0,9,0,0,0,0,6,1,0,6,0,0,0,40,40,0,0,
FOLT-245,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-245.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,9,2,10,35.3,Litter sample,NA,BF,450,0,0,0,21,1,2,40,165,0,6,10,49,3,0,0,0,9,0,0,0,0,6,1,0,6,0,0,0,40,40,0,0,
FOLT-245,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-245.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,9,2,4,35.3,Litter sample,NA,BF,450,0,0,0,21,1,2,40,165,0,6,10,49,3,0,0,0,9,0,0,0,0,6,1,0,6,0,0,0,40,40,0,0,
FOLT-245,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-245.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,1,9,2,5,35.3,Litter sample,NA,BF,450,0,0,0,21,1,2,40,165,0,6,10,49,3,0,0,0,9,0,0,0,0,6,1,0,6,0,0,0,40,40,0,0,
FOLT-246,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-246.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,2,18,1,18,17.7,Litter sample,NA,SK,170,0,0,0,1,0,0,7,68,0,3,2,7,1,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,
FOLT-247,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-247.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,20,2,20,28.9,Litter sample,NA,BF,262,0,0,1,1,0,0,10,64,0,4,1,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,
FOLT-247,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-247.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,20,2,21,28.9,Litter sample,NA,BF,262,0,0,1,1,0,0,10,64,0,4,1,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,
FOLT-247,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-247.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,20,2,16,28.9,Litter sample,NA,BF,262,0,0,1,1,0,0,10,64,0,4,1,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,
FOLT-247,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-247.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,3,20,2,17,28.9,Litter sample,NA,BF,262,0,0,1,1,0,0,10,64,0,4,1,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,
FOLT-248,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-248.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,4,14,3,14,23.3,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-248,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43410, -84.00751",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 3; CE tree 6); see Brian Folt dissertation for details. FOLT-248.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m northeast of Sendero Tres Rios (STR), 350 m.",,Heredia Province,Costa Rica,10.4341,-84.00751,1-Aug-14,14,Castilla elastica,Castilla (control),Castilla,6,Control,30 m northeast of STR 350,1-Sep-14,1,August,2014,8,6,0,0,0,0,1,0,0,0,4,14,3,9,23.3,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-249,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43131, -84.01144",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 1; CE tree 1); see Brian Folt dissertation for details. FOLT-249.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), marker 600 m.",,Heredia Province,Costa Rica,10.43131,-84.01144,26-Sep-14,1,Castilla elastica,Castilla (supplemented),Castilla (supplemented),1,Experimental,200 m south from CES 600,26-Sep-14,26,September,2014,9,7,0,0,0,0,0,1,0,0,1,5,4,5,42.9,NA,NA,BF,230,0,0,0,0,0,0,1,51,0,0,2,8,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,16,19,0,0,
FOLT-249,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43131, -84.01144",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 1; CE tree 1); see Brian Folt dissertation for details. FOLT-249.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), marker 600 m.",,Heredia Province,Costa Rica,10.43131,-84.01144,26-Sep-14,1,Castilla elastica,Castilla (supplemented),Castilla (supplemented),1,Experimental,200 m south from CES 600,26-Sep-14,26,September,2014,9,7,0,0,0,0,0,1,0,0,1,5,4,4,42.9,NA,NA,BF,230,0,0,0,0,0,0,1,51,0,0,2,8,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,16,19,0,0,
FOLT-249,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43131, -84.01144",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 1; CE tree 1); see Brian Folt dissertation for details. FOLT-249.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), marker 600 m.",,Heredia Province,Costa Rica,10.43131,-84.01144,26-Sep-14,1,Castilla elastica,Castilla (supplemented),Castilla (supplemented),1,Experimental,200 m south from CES 600,26-Sep-14,26,September,2014,9,7,0,0,0,0,0,1,0,0,1,5,4,9,42.9,NA,NA,BF,230,0,0,0,0,0,0,1,51,0,0,2,8,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,16,19,0,0,
FOLT-249,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43131, -84.01144",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 1; CE tree 1); see Brian Folt dissertation for details. FOLT-249.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), marker 600 m.",,Heredia Province,Costa Rica,10.43131,-84.01144,26-Sep-14,1,Castilla elastica,Castilla (supplemented),Castilla (supplemented),1,Experimental,200 m south from CES 600,26-Sep-14,26,September,2014,9,7,0,0,0,0,0,1,0,0,1,5,4,10,42.9,NA,NA,BF,230,0,0,0,0,0,0,1,51,0,0,2,8,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,16,19,0,0,
FOLT-250,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43131, -84.01144",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 1; CE tree 1); see Brian Folt dissertation for details. FOLT-250.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), marker 600 m.",,Heredia Province,Costa Rica,10.43131,-84.01144,26-Sep-14,1,Castilla elastica,Castilla (supplemented),Castilla (supplemented),1,Experimental,200 m south from CES 600,26-Sep-14,26,September,2014,9,7,0,0,0,0,0,1,0,0,2,17,4,17,45.8,NA,NA,BF,275,0,0,0,2,0,0,1,85,0,0,0,3,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,
